Keyword,Rank,Title_Of_Page,URL,Lenght_Of_Title,Presence_of_Keyword_in_Title,Title_Starts_with_Keyword,Lenght_of_Url,Presence_Of_Keyword_In_Url,Domain_Name,No_of_H1_Tags,Presence_of_Keyword_in_H1_Tag,No_of_H2_tags,Presence_of_Keyword_in_H2_Tag,No_of_H3_Tags,Presence_of_Keyword_in_H3_Tag,Content_Lenght,Keyword_Denisty,Lenght_of_Description,Keyword_in_Description,Total_Images,Images_Without_Alt_Tags,Images_With_Alt_Tag,Keyword_in_Alt_Tags_of_Images,Total_Links,Internal_Links,External_Links,Presence_of_Internal_Link,Presence_of_External_Links
handkerchiefs,46.0,Handkerchiefs - Embroider This!,https://www.embroiderthis.com/handkerchiefs.html,31,1,1,48,1,www.embroiderthis.com,1,1,0,0,0,0,11475,0.24,150,0,54,43,11,10,247,245,2,1,1
handkerchiefs,47.0,The 12 Best EDC Handkerchiefs To Bring Everywhere ...,https://effortlessgent.com/edc-handkerchief/,53,1,1,44,0,effortlessgent.com,2,1,6,0,15,0,12867,0.12,134,0,53,23,30,6,53,42,11,1,1
handkerchiefs,48.0,Mens Handkerchiefs | LoveToKnow,https://mens-fashion.lovetoknow.com/Mens_Handkerchiefs,31,1,1,54,1,mens-fashion.lovetoknow.com,1,1,4,1,1,0,11163,0.18,157,1,10,3,7,0,168,39,129,1,1
handkerchiefs,49.0,HANDKERCHIEFS IN THE TRANSFER OF RESPIRATORY ...,https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(48)90539-X/fulltext,48,1,1,83,0,www.thelancet.com,1,1,1,0,4,0,7131,0.03,0,0,8,2,6,0,114,93,21,1,1
handkerchiefs,50.0,Handkerchiefs & Pocket Squares | Accessories | Woods of ...,https://www.woodsofshropshire.co.uk/accessories/handkerchiefs.html,59,1,1,66,1,www.woodsofshropshire.co.uk,1,1,0,0,3,0,32945,0.02,144,0,49,10,39,1,202,188,14,1,1
handkerchiefs,51.0,Handkerchiefs: The secret language of love | Daily Sabah,https://www.dailysabah.com/feature/2016/02/19/handkerchiefs-the-secret-language-of-love,56,0,0,87,1,www.dailysabah.com,1,1,2,0,1,0,26078,0.16,157,1,5,3,2,0,76,69,7,1,1
handkerchiefs,52.0,"Handkerchief Synonyms, Handkerchief Antonyms | Thesaurus ...",https://www.thesaurus.com/browse/handkerchief,60,1,1,45,0,www.thesaurus.com,1,0,5,0,14,0,4069,0,149,0,4,0,4,0,95,45,50,1,1
handkerchiefs,53.0,Handkerchiefs | Turnbull & Asser,https://turnbullandasser.com/collections/handkerchiefs,32,1,1,54,1,turnbullandasser.com,1,0,2,0,59,0,7195,0.03,135,0,52,44,8,0,115,109,6,1,1
handkerchiefs,54.0,Men's Handkerchiefs | Pure Cotton Handkerchiefs | GAZMAN,https://www.gazman.com.au/collections/handkerchief,56,1,1,50,0,www.gazman.com.au,1,1,1,1,1,0,5268,0.15,140,1,19,13,6,2,93,90,3,1,1
handkerchiefs,55.0,Japan's love of the hanky is nothing to be sneezed at | The ...,https://www.japantimes.co.jp/life/2019/10/13/lifestyle/japans-love-hanky-nothing-sneezed/,63,0,0,89,0,www.japantimes.co.jp,1,0,7,0,1,0,16152,0.07,171,0,43,7,36,8,144,105,39,1,1
handkerchiefs,56.0,The Handkerchief - 38 Practical Uses for the Quick-Witted ...,https://www.beckettsimonon.com/blogs/resources/the-handkerchief-38-practical-uses-for-the-quick-witted-gentleman,61,1,1,112,0,www.beckettsimonon.com,2,0,30,0,44,0,19261,0.03,320,1,26,9,17,0,160,150,10,1,1
handkerchiefs,57.0,Use handkerchiefs in a sentence | The best 28 handkerchiefs ...,https://sentence.yourdictionary.com/handkerchiefs,63,1,1,49,1,sentence.yourdictionary.com,1,1,0,0,4,0,6088,0.08,173,1,2,1,1,0,44,2,42,1,1
handkerchiefs,58.0,Handkerchief for MEN - Home | Facebook,https://www.facebook.com/Handkerchief-for-MEN-1420991888116038/,38,1,1,63,0,www.facebook.com,1,0,1,0,0,0,2247,0.22,78,0,34,27,7,0,48,47,1,1,1
handkerchiefs,59.0,definition of handkerchiefs by The Free Dictionary,https://www.thefreedictionary.com/handkerchiefs,50,1,1,47,1,www.thefreedictionary.com,1,0,10,0,0,0,11992,0.08,306,1,1,0,1,0,190,100,90,1,1
handkerchiefs,60.0,Womens Handkerchiefs | Womens Clothing & Accessories ...,https://www.bigw.com.au/womens-clothing-accessories/womens-accessories-jewellery/womens-handkerchiefs/c/6923112/,56,1,1,112,1,www.bigw.com.au,1,1,1,0,5,0,131314,0.01,75,0,20,9,11,4,1687,1680,7,1,1
handkerchiefs,61.0,Mens Handkerchiefs for Men - Buy Mens Mens Handkerchiefs ...,"https://www.flipkart.com/mens-clothing/accessories-combo-sets/handkerchiefs/pr?sid=2oq,s9b,8jf,ov1",60,1,1,98,1,www.flipkart.com,1,1,2,1,0,0,11488,0.3,212,0,84,78,6,1,74,64,10,1,1
handkerchiefs,62.0,HANDKERCHIEFS– Topdrawer,https://topdrawershop.com/collections/handkerchiefs,24,0,0,51,1,topdrawershop.com,0,0,2,0,8,0,7069,0.03,0,0,138,136,2,0,72,69,3,1,1
handkerchiefs,63.0,Handkerchiefs: Shop Handkerchiefs - Macy's,https://www.macys.com/shop/b/handkerchiefs?id=71756,42,1,1,51,1,www.macys.com,1,1,8,0,0,0,58888,0.01,114,0,45,3,42,0,702,670,32,1,1
handkerchiefs,64.0,Get Out Your Handkerchiefs This Winter - WSJ,https://www.wsj.com/articles/get-out-your-handkerchiefs-this-winter-1418247017,44,1,1,78,1,www.wsj.com,3,0,8,0,8,0,26741,0.03,138,0,56,22,34,0,273,195,78,1,1
handkerchiefs,65.0,How to Make a Handkerchief: 14 Steps (with Pictures) - wikiHow,https://www.wikihow.com/Make-a-Handkerchief,62,1,0,43,0,www.wikihow.com,1,0,8,0,5,0,23878,0.05,239,0,48,21,27,0,76,59,17,1,1
handkerchiefs,66.0,Men's Pure Cotton Handkerchiefs - 13 Pack | Brooks Brothers,"https://www.brooksbrothers.com/Pure-Cotton-Handkerchiefs---13pk/051A,default,pd.html",59,1,1,84,1,www.brooksbrothers.com,1,1,9,0,32,0,38103,0.03,66,1,27,3,24,1,258,239,19,1,1
handkerchiefs,67.0,Handkerchief | Definition of Handkerchief at Dictionary.com,https://www.dictionary.com/browse/handkerchief,59,1,1,46,0,www.dictionary.com,1,0,7,0,12,0,5771,0,186,0,10,0,10,0,106,89,17,1,1
handkerchiefs,68.0,Handkerchiefs - Vintage Ladies Handkerchiefs - Vatican,https://vatican.com/Handkerchiefs-Vintage-Ladies-Handkerchiefs/,54,1,1,63,1,vatican.com,0,0,0,0,0,0,38101,0.24,0,0,27,27,0,0,214,213,1,1,1
handkerchiefs,69.0,Handkerchiefs: Buy Handkerchief Sets for Men Online ...,https://www.snapdeal.com/products/fashion-handkerchiefs,55,1,1,55,1,www.snapdeal.com,1,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0
handkerchiefs,70.0,Men's Handkerchiefs | Mens Hankies | Accessories,https://www.cherrytreecountryclothing.com/mens-handkerchiefs/,48,1,1,61,1,www.cherrytreecountryclothing.com,1,1,0,0,0,0,32864,0.04,24,1,41,6,35,5,574,570,4,1,1
handkerchiefs,71.0,Handkerchiefs | Buy Handkerchief Sets Online | David Jones,https://www.davidjones.com/men/suiting/ties-and-pocket-squares/handkerchiefs,58,1,1,76,1,www.davidjones.com,1,1,4,0,7,0,3383,0.12,136,0,34,4,30,1,63,56,7,1,1
handkerchiefs,72.0,The Organic Handkerchiefs Company | Saving a tree one ...,https://organichandkerchiefs.com/,57,1,1,33,1,organichandkerchiefs.com,1,0,1,0,6,0,2547,0.39,156,0,15,8,7,5,29,22,7,1,1
handkerchiefs,73.0,Handkerchiefs - Buy pocket squares online | Neckwearshop,https://www.neckwearshop.eu/kategori/Handkerchiefs,56,1,1,50,1,www.neckwearshop.eu,1,1,3,0,12,0,14701,0.07,131,1,103,41,62,0,145,128,17,1,1
handkerchiefs,74.0,Men's Handkerchiefs - Handkerchiefs ... - Amazon.de,https://www.amazon.de/-/en/Men-s-Handkerchiefs/b?ie=UTF8&node=1981312031,51,1,1,72,1,www.amazon.de,2,1,49,1,0,0,22078,0.3,0,0,67,7,60,32,193,167,26,1,1
handkerchiefs,75.0,Mens Handkerchiefs – Darcy Clothing,https://www.darcyclothing.com/collections/mens-handkerchiefs,35,1,1,60,1,www.darcyclothing.com,1,1,0,0,0,0,6166,0.11,0,0,23,9,14,8,83,78,5,1,1
handkerchiefs,76.0,Do cloth handkerchiefs/bandanas/masks made from t-shirts ...,https://www.webmd.com/lung/qa/do-cloth-handkerchiefsbandanasmasks-made-from-tshirts-help-protect-you-from-the-coronavirus,60,0,0,121,1,www.webmd.com,1,1,0,0,9,0,9381,0.03,164,0,26,9,17,0,162,129,33,1,1
handkerchiefs,77.0,Amazon.sg Best Sellers: The best items in Men's ...,https://www.amazon.sg/gp/bestsellers/fashion/6833622051/ref=pd_zg_hrsr_fashion,51,0,0,78,0,www.amazon.sg,1,1,0,0,0,0,10077,0.33,96,0,56,5,51,30,180,147,33,1,1
handkerchiefs,78.0,Handkerchief definition and meaning | Collins English Dictionary,https://www.collinsdictionary.com/dictionary/english/handkerchief,64,1,1,65,0,www.collinsdictionary.com,1,0,12,0,0,0,12395,0.06,162,0,54,2,52,0,203,160,43,1,1
handkerchiefs,79.0,Handkerchiefs — Kiriko Made,https://kirikomade.com/collections/handkerchiefs,27,1,1,48,1,kirikomade.com,46,0,15,0,0,0,12313,0.02,0,0,114,2,112,0,111,102,9,1,1
handkerchiefs,80.0,Monogrammed Gentleman's Handkerchiefs | Personalised ...,https://www.initiallylondon.com/products/linen-handkerchief,56,1,1,59,0,www.initiallylondon.com,1,1,0,0,6,0,21833,0.02,249,1,13,5,8,4,77,65,12,1,1
handkerchiefs,81.0,Handkerchiefs - Page 1 - South Union Mills,https://www.southunionmills.com/handkerchiefs/,42,1,1,46,1,www.southunionmills.com,1,1,1,0,0,0,6533,0.08,0,0,39,0,39,0,82,79,3,1,1
handkerchiefs,82.0,6pc Men White Handkerchiefs 100% Cotton Hankies 40cm ...,https://asepta.com/Mens-Handkerchiefs/135841-6pc-Men-White-Handkerchiefs-100/,56,1,1,77,1,asepta.com,2,1,3,1,4,0,7756,0.17,153,0,8,1,7,5,42,12,30,1,1
handkerchiefs,83.0,Handkerchiefs and Pocket Squares - House of Fraser,https://www.houseoffraser.co.uk/accessories/handkerchiefs,50,1,1,57,1,www.houseoffraser.co.uk,1,1,3,0,8,0,35304,0.01,129,0,69,34,35,0,626,611,15,1,1
handkerchiefs,84.0,Men's Handkerchiefs - Walmart.com,https://www.walmart.com/c/kp/men-s-handkerchiefs,33,1,1,48,1,www.walmart.com,1,0,0,0,0,0,317,0,0,0,0,0,0,0,5,3,2,1,1
handkerchiefs,85.0,"Handkerchief Images, Stock Photos & Vectors | Shutterstock",https://www.shutterstock.com/search/handkerchief,58,1,1,48,0,www.shutterstock.com,1,0,1,0,2,0,3627,0,201,0,101,0,101,16,268,252,16,1,1
handkerchiefs,86.0,Handkerchiefs | Accessories for Men | Debenhams,https://www.debenhams.com/men/accessories/pocket-squares-handkerchiefs,47,1,1,70,1,www.debenhams.com,1,1,3,0,0,0,8414,0.02,193,1,7,1,6,0,330,323,7,1,1
handkerchiefs,87.0,The Best Cotton Handkerchiefs to Buy Right Now 2020 | SPY,https://spy.com/articles/gear/accessories/best-cotton-handkerchief-amazon-230869/,57,1,1,81,0,spy.com,1,1,14,1,5,0,10665,0.18,118,0,25,15,10,1,90,57,33,1,1
handkerchiefs,88.0,Merino Wool Handkerchief — North x North,https://www.northxnorth.co/shop/merino-wool-handkerchiefs,40,1,1,57,1,www.northxnorth.co,2,0,0,0,0,0,5837,0.07,499,1,88,44,44,0,26,16,10,1,1
handkerchiefs,89.0,British Handkerchiefs & Paisley Bandanas | Silk Pocket ...,https://www.cordings.co.uk/menswear/accessories/handkerchiefs,58,1,1,61,1,www.cordings.co.uk,1,1,13,0,4,0,4392,0.11,155,1,29,1,28,3,47,40,7,1,1
handkerchiefs,90.0,Handkerchiefs | Men's Handkerchiefs & Hankies | Peacocks,https://www.peacocks.co.uk/mens/mens-accessories/handkerchiefs.html,56,1,1,67,1,www.peacocks.co.uk,3,1,3,1,0,0,19062,0.03,147,1,39,33,6,4,274,268,6,1,1
handkerchiefs,91.0,Handkerchiefs – petal & pins,https://www.petalandpins.com/collections/handkerchiefs,28,1,1,54,1,www.petalandpins.com,1,1,3,0,3,0,6568,0.14,255,1,13,5,8,1,31,25,6,1,1
handkerchiefs,92.0,HANDKERCHIEFS for Hand Embroidery – Sublime Stitching,https://sublimestitching.com/collections/handkerchiefs,53,1,1,54,1,sublimestitching.com,0,0,1,0,0,0,4668,0.06,117,1,16,5,11,2,55,51,4,1,1
handkerchiefs,93.0,handkerchief - Wiktionary,https://en.wiktionary.org/wiki/handkerchief,25,1,1,43,0,en.wiktionary.org,1,0,3,0,15,0,9615,0.01,0,0,5,3,2,0,249,135,114,1,1
handkerchiefs,94.0,Printed Handkerchiefs – D Porthault,https://dporthaultparis.com/collections/printed-handkerchief,35,1,1,60,0,dporthaultparis.com,1,1,0,0,6,0,10148,0.08,0,0,4,0,4,0,104,99,5,1,1
handkerchiefs,95.0,Men's Handkerchiefs | Dillard's,https://www.dillards.com/c/men-accessories-handkerchiefs,31,1,1,56,1,www.dillards.com,1,1,4,0,1,0,4232,0.14,113,1,7,2,5,4,55,44,11,1,1
handkerchiefs,96.0,Gents Pure Linen Handkerchiefs - Thomas Fergusons Irish ...,https://www.fergusonsirishlinen.com/shop/index.asp?CatName=Handkerchiefs&CatID=12,59,1,1,81,1,www.fergusonsirishlinen.com,1,1,2,1,0,0,4047,0.35,369,1,44,10,34,8,33,28,5,1,1
handkerchiefs,97.0,"handkerchief noun - Definition, pictures, pronunciation and ...",https://www.oxfordlearnersdictionaries.com/definition/english/handkerchief,63,1,1,74,0,www.oxfordlearnersdictionaries.com,1,0,0,0,0,0,3116,0.03,165,0,5,2,3,0,56,35,21,1,1
handkerchiefs,98.0,Secondline Handkerchiefs - Backyard Printing,https://www.secondlinehandkerchiefs.com/,44,1,1,40,1,www.secondlinehandkerchiefs.com,1,1,1,0,0,0,3159,0.41,167,1,21,0,21,8,11,9,2,1,1
handkerchiefs,99.0,handkerchief - Dictionary Definition : Vocabulary.com,https://www.vocabulary.com/dictionary/handkerchief,53,1,1,50,0,www.vocabulary.com,2,0,1,0,15,0,3287,0.03,180,0,3,2,1,0,62,59,3,1,1
handkerchiefs,100.0,Handkerchiefs – Sukie,https://www.sukie.co.uk/collections/handkerchiefs,21,1,1,49,1,www.sukie.co.uk,1,1,0,0,0,0,3617,0.3,146,1,20,6,14,6,95,90,5,1,1
headwear ,1.0,The Headwear Professionals,https://www.headwear.com.au/,26,1,1,28,1,www.headwear.com.au,0,0,3,0,4,0,11841,0.01,0,0,62,33,29,0,93,86,7,1,1
headwear ,2.0,headwear - Amazon.com,https://www.amazon.com/headwear/s?k=headwear,21,1,1,44,1,www.amazon.com,2,1,62,1,0,0,24630,0.16,0,0,73,6,67,28,143,106,37,1,1
headwear ,3.0,Headgear - Wikipedia,https://en.wikipedia.org/wiki/Headgear,20,0,0,38,0,en.wikipedia.org,1,0,9,0,29,0,35121,0.01,0,0,26,20,6,0,1078,1016,62,1,1
headwear ,4.0,Pacific Headwear | an Augusta Sportswear Brand,https://www.augustasportswear.com/pacific-headwear,46,1,1,50,1,www.augustasportswear.com,0,0,11,0,44,0,31883,0.08,158,0,71,52,19,3,283,264,19,1,1
headwear ,5.0,Headwear USA | LinkedIn,https://www.linkedin.com/company/headwear-usa,23,1,1,45,1,www.linkedin.com,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0
headwear ,6.0,Headwear | Definition of Headwear at Dictionary.com,https://www.dictionary.com/browse/headwear,51,1,1,42,1,www.dictionary.com,1,1,5,0,11,0,4701,0.32,72,0,10,0,10,0,103,85,18,1,1
headwear ,7.0,"Headwear for All Seasons, Activities, & More | Carhartt",https://www.carhartt.com/category/hecarhartt-accessories-headwear,55,1,1,65,1,www.carhartt.com,2,0,1,0,9,0,34050,0.01,108,1,54,4,50,0,407,373,34,1,1
headwear ,8.0,"India's Largest Premium Headwear Store snapback, baseball ...",https://www.urbanmonkey.com/collections/all-headwear,61,1,1,52,1,www.urbanmonkey.com,2,0,53,1,13,0,19320,0.04,312,1,115,4,111,0,109,101,8,1,1
headwear ,9.0,Headwear24 – Customisable Branded Headwear,https://headwear24.com/,42,1,1,23,1,headwear24.com,9,1,1,0,6,0,8524,0.13,0,0,72,22,50,0,37,16,21,1,1
headwear ,10.0,AJM International - National Headwear and Apparel Supplier,https://www.ajmintl.com/,58,1,1,24,0,www.ajmintl.com,0,0,1,0,0,0,3998,0.03,0,0,41,0,41,0,58,49,9,1,1
headwear ,11.0,Christine Headwear® | Official Online Shop - Turbans and ...,https://www.christineheadwear.com/,60,0,0,34,1,www.christineheadwear.com,1,0,1,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
headwear ,12.0,Varsity Headwear: Home,https://varsityheadwear.com/,22,0,0,28,1,varsityheadwear.com,3,0,1,0,15,0,5633,0.02,282,0,50,0,50,3,65,61,4,1,1
headwear ,13.0,Headwear– Malbon Golf,https://malbongolf.com/collections/headwear,21,0,0,43,1,malbongolf.com,0,0,1,0,1,0,11557,0.03,0,0,18,0,18,0,51,47,4,1,1
headwear ,14.0,HEADWEAR | MrBeast Official,https://shopmrbeast.com/collections/headwear,27,1,1,44,1,shopmrbeast.com,1,1,0,0,0,0,7651,0.04,0,0,89,0,89,0,49,38,11,1,1
headwear ,15.0,Neff Headwear | Shop Beanies & More,https://neffheadwear.com/,35,1,1,25,1,neffheadwear.com,1,0,0,0,3,0,5956,0.03,152,0,26,4,22,0,64,59,5,1,1
headwear ,16.0,HEADWEAR REIMAGINED,http://www.beechfield.com/,19,1,1,26,0,www.beechfield.com,1,1,0,0,0,0,11651,0.02,83,1,16,5,11,0,11,8,3,1,1
headwear ,17.0,"New Era Men & Women's Headwear, Caps & Hats | New Era ...",https://www.neweracap.co.uk/headwear/,57,0,0,37,1,www.neweracap.co.uk,1,1,2,0,17,0,12875,0.05,129,0,25,1,24,0,137,130,7,1,1
headwear ,18.0,Best Hats & Beanies | House Of Headwear | Stateside Sports,https://www.statesidesports.com.au/house-of-headwear,58,1,1,52,1,www.statesidesports.com.au,1,0,2,0,0,0,9105,0.03,157,1,120,2,118,0,135,132,3,1,1
headwear ,19.0,Promotional Headwear: Custom Embroidered Hats & Knits ...,https://www.capamerica.com/,57,0,0,27,0,www.capamerica.com,0,0,0,0,0,0,4259,0.07,205,0,14,0,14,0,27,19,8,1,1
headwear ,20.0,"The Headwear Company | protection, fashion and well-being",https://theheadwearcompany.com/,57,1,1,31,1,theheadwearcompany.com,0,0,2,1,0,0,1113,0.99,0,0,19,19,0,0,21,19,2,1,1
headwear ,21.0,Men's Hiking Hats & Headwear Online : Buy Camping ...,https://www.amazon.in/Mens-Hiking-Hats-Headwear/b?ie=UTF8&node=3413948031,53,1,1,73,1,www.amazon.in,0,0,13,0,0,0,18815,0.1,172,0,41,16,25,1,136,106,30,1,1
headwear ,22.0,"Result Headwear Seasonal Hats, Caps, Scarves and Glovess",https://www.resultheadwear.com/,56,1,1,31,1,www.resultheadwear.com,0,0,0,0,4,0,2370,0.08,120,0,9,8,1,0,29,16,13,1,1
headwear ,23.0,Headwear - Legend Life,https://www.legendlife.com.au/headwear.html,22,1,1,43,1,www.legendlife.com.au,0,0,1,1,87,0,10796,0.17,232,0,56,37,19,0,242,242,0,1,0
headwear ,24.0,Hats & Headwear: Sports & Outdoors: Caps ... - Amazon.co.uk,https://www.amazon.co.uk/Hats-Headwear/b?ie=UTF8&node=4467153031,59,0,0,64,1,www.amazon.co.uk,2,1,17,1,0,0,13746,0.06,0,0,33,10,23,4,142,115,27,1,1
headwear ,25.0,Headwear | G2 Esports - Store,https://g2esports.com/shop/accessories/headwear/,29,1,1,48,1,g2esports.com,2,1,17,0,5,0,12629,0.07,0,0,61,17,44,0,130,109,21,1,1
headwear ,26.0,"Imperial Headwear: Shop Golf Hats, T-Shirts and More",https://www.imperialsports.com/,52,0,0,31,0,www.imperialsports.com,0,0,3,0,4,0,3157,0,232,0,15,0,15,0,119,107,12,1,1
headwear ,27.0,coFEE Headwear | Quality is a success,https://www.cofee.eu/,37,1,1,21,0,www.cofee.eu,6,0,7,0,8,0,17391,0.01,160,0,29,26,3,0,43,39,4,1,1
headwear ,28.0,Atlantis Caps: Home,https://atlantis-caps.com/myatl/public/index.php?lang=en,19,0,0,56,0,atlantis-caps.com,2,0,3,0,11,0,8180,0.01,4,0,21,5,16,0,32,26,6,1,1
headwear ,29.0,"Headwear Images, Stock Photos & Vectors | Shutterstock",https://www.shutterstock.com/search/headwear,54,1,1,44,1,www.shutterstock.com,1,1,1,1,2,0,3628,0.11,197,1,101,0,101,72,268,252,16,1,1
headwear ,30.0,Buy Men's Accessories | Shop Men's Headwear | Markham,https://www.markham.co.za/plp/accessories/headwear/_/N-1uxbblv,53,1,1,62,1,www.markham.co.za,1,1,12,0,0,0,31868,0.01,133,0,280,277,3,0,295,262,33,1,1
headwear ,31.0,Headwear for Men and Women | Oakley® Store,https://www.oakley.com/en-us/category/accessories/headwear,42,1,1,58,1,www.oakley.com,1,1,8,0,12,0,27431,0.02,139,0,75,5,70,0,228,197,31,1,1
headwear ,32.0,Headwear – Patta,https://www.patta.nl/collections/headwear,16,1,1,41,1,www.patta.nl,0,0,1,0,1,0,9866,0.04,0,0,42,0,42,0,130,124,6,1,1
headwear ,33.0,Headwear Promo,http://www.headwearpromo.com/,14,1,1,29,1,www.headwearpromo.com,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0
headwear ,34.0,Headwear - Hats & Caps | CHANEL,https://www.chanel.com/us/fashion/headwear/c/1x1x11/,31,1,1,52,1,www.chanel.com,1,1,0,0,0,0,37405,0.0,146,0,34,33,1,0,240,224,16,1,1
headwear ,35.0,Headwear - YBQ RetroFit - YBQ Design Studios‎,https://www.ybqdesign.com/ybq-retrofit/headwear.html,45,1,1,52,1,www.ybqdesign.com,0,0,4,0,2,0,6313,0.06,19,0,23,18,5,0,67,63,4,1,1
headwear ,36.0,Chemo Headwear | Cancer Headwear | Headcovers,https://www.headcovers.com/headwear/,45,1,1,36,1,www.headcovers.com,1,0,0,0,0,0,770,0,0,0,3,3,0,0,0,0,0,0,0
headwear ,37.0,Wear The Best | RichardsonSports.com,https://richardsonsports.com/,36,1,0,29,0,richardsonsports.com,7,0,8,0,3,0,23652,0.05,126,0,28,22,6,0,112,101,11,1,1
headwear ,38.0,Headwear - NyFifth,https://www.nyfifth.com/headwear-c-194_18.html,18,1,1,46,1,www.nyfifth.com,1,1,0,0,0,0,15783,0.03,203,0,83,65,18,0,220,215,5,1,1
headwear ,39.0,Headwear - Buy Headwear Online in India - Myntra,https://www.myntra.com/headwear,48,1,1,31,1,www.myntra.com,1,1,3,1,50,0,35675,0.03,116,1,13,2,11,0,338,330,8,1,1
headwear ,40.0,Headwear – Sauce,https://sauceactive.com/collections/headwear,16,1,1,44,1,sauceactive.com,1,1,0,0,0,0,5359,0.13,0,0,41,1,40,0,65,62,3,1,1
headwear ,41.0,Headwear | First Lite,https://www.firstlite.com/collections/headwear,21,1,1,46,1,www.firstlite.com,5,0,1,1,9,0,13329,0.07,0,0,24,21,3,0,113,106,7,1,1
headwear ,42.0,Headwear & Scarfs – TWOTHIRDS,https://twothirds.com/collections/headwear,29,1,1,42,1,twothirds.com,1,1,1,0,2,0,6676,0.04,1,0,31,13,18,0,73,69,4,1,1
headwear ,43.0,Varsity Headwear (@varsityheadwear) • Instagram photos and ...,https://www.instagram.com/varsityheadwear/?hl=en,62,1,1,48,1,www.instagram.com,1,1,1,1,0,0,437,0.69,118,0,14,0,14,12,32,28,4,1,1
headwear ,44.0,"Headwear Deals: Hats, Headbands, Beanies & More | Jane",https://jane.com/headwear,54,1,1,25,1,jane.com,3,1,0,0,12,0,1540,0.19,133,0,18,4,14,1,68,67,1,1,1
headwear ,45.0,Buy HEADWEAR online - Free shipping on all orders,https://www.brandfield.com/headwear/,49,1,1,36,1,www.brandfield.com,1,1,2,1,4,1,37035,0.08,89,0,98,2,96,0,210,190,20,1,1
headwear ,46.0,Headwear and Accessories | Smith Optics | US,https://www.smithoptics.com/en_US/apparel-headwear/,44,1,1,51,1,www.smithoptics.com,1,1,6,0,18,0,16390,0.09,74,0,56,3,53,0,129,100,29,1,1
headwear ,47.0,Headwear - Jones Golf Bags,https://www.jonessportsco.com/collections/headwear,26,1,1,50,1,www.jonessportsco.com,2,0,0,0,7,0,3022,0.17,115,1,35,1,34,0,58,52,6,1,1
headwear ,48.0,FW Headwear - Fersten Worldwide,https://www.fersten.com/US/products/category/headwear/main,31,1,1,58,1,www.fersten.com,1,0,0,0,12,0,65646,0.01,0,0,337,333,4,0,322,315,7,1,1
headwear ,49.0,CAPTUER HEADWEAR,http://captuerheadwear.com/,16,1,1,27,1,captuerheadwear.com,72,0,73,1,72,0,30966,0.23,74,0,145,144,1,0,101,96,5,1,1
headwear ,50.0,"Headwear for Hair Loss | Hats, Turbans and Scarves",https://www.simplywigs.co.uk/headwear/,50,1,1,38,1,www.simplywigs.co.uk,1,1,1,0,0,0,14260,0.41,149,1,71,2,69,24,187,181,6,1,1
headwear ,51.0,The Game Headwear,https://www.thegameheadwear.com/,17,1,1,32,1,www.thegameheadwear.com,0,0,0,0,4,0,2247,0,0,0,9,2,7,0,26,22,4,1,1
headwear ,52.0,Continental Headwear | Design Your Own Custom Hat Online!,https://www.continentalheadwear.com/,57,1,1,36,1,www.continentalheadwear.com,1,1,11,0,1,1,1357,0.29,0,0,8,0,8,0,25,17,8,1,1
headwear ,53.0,"Made in the UK, Headwear by Bohemia Fashions",https://www.bohemiaheadwear.co.uk/bohemia-headwear-m2,44,1,1,53,1,www.bohemiaheadwear.co.uk,1,1,2,0,0,0,10110,0.1,35,0,21,0,21,0,126,119,7,1,1
headwear ,54.0,Sustainable headwear for men | VAUDE,https://www.vaude.com/en-INT/Men/Accessoires/Headwear/,36,1,1,54,1,www.vaude.com,2,1,1,0,0,0,21625,0.02,8,0,153,3,150,0,215,193,22,1,1
headwear ,55.0,Headwear – Aimé Leon Dore,https://www.aimeleondore.com/collections/headwear,25,1,1,49,1,www.aimeleondore.com,1,1,0,0,66,0,36258,0.01,45,1,69,11,58,0,102,100,2,1,1
headwear ,56.0,Category | Headwear | TSC-Apparel,https://www.tscapparel.com/Category/Headwear/,33,1,1,45,1,www.tscapparel.com,1,1,1,0,0,0,33330,0.04,0,0,199,4,195,16,20,8,12,1,1
headwear ,57.0,Headwear | Britannica,https://www.britannica.com/topic/headwear,21,1,1,41,1,www.britannica.com,2,1,2,0,1,0,7472,0.07,348,0,12,1,11,0,42,25,17,1,1
headwear ,58.0,Shop college hats from Top of the World Headwear,https://towbrand.com/,48,1,1,21,0,towbrand.com,0,0,1,0,4,0,3522,0,173,0,13,0,13,0,46,34,12,1,1
headwear ,59.0,CF Headwear,https://www.cfheadwear.com/,11,1,1,27,1,www.cfheadwear.com,3,0,4,0,0,0,8701,0.05,27,0,2,0,2,0,9,5,4,1,1
headwear ,60.0,Headwear | Buff® USA Official Site,https://www.buffusa.com/shop-buff/sale.html,34,1,1,43,0,www.buffusa.com,0,0,0,0,2,0,43028,0.01,81,0,891,18,873,0,809,792,17,1,1
